loan_id, no_of_dependents, education, self_employed, income_annum, loan_amount, loan_term, cibil_score, residential_assets_value, commercial_assets_value, luxury_assets_value, bank_asset_value, loan_status
,1.0, Graduate, Yes,,8800000.0,12.0,670.0,5200000.0,4700000.0,12200000.0,3800000.0, Approved
3142.0,5.0, Graduate, Yes,1300000.0,4000000.0,8.0,407.0,3800000.0,1300000.0,3500000.0,1100000.0, Rejected
3143.0,, Not Graduate,,3100000.0,10900000.0,12.0,884.0,,3700000.0,12300000.0,4100000.0, Approved
,, Graduate, Yes,,400000.0,20.0,,,100000.0,300000.0,0.0, Approved
3145.0,2.0, Not Graduate, Yes,8100000.0,24700000.0,,595.0,,14300000.0,,6500000.0, Approved
3146.0,1.0, Not Graduate,,8900000.0,22900000.0,4.0,757.0,8200000.0,11600000.0,17800000.0,7800000.0, Approved
3147.0,5.0, Graduate, Yes,4200000.0,8500000.0,,386.0,,4600000.0,,6000000.0, Rejected
3148.0,5.0, Not Graduate, Yes,4100000.0,11100000.0,18.0,756.0,1700000.0,3000000.0,10800000.0,3000000.0, Approved
3149.0,3.0,, No,8300000.0,25700000.0,12.0,453.0,24000000.0,14600000.0,20400000.0,5700000.0, Rejected
3150.0,3.0, Not Graduate, No,7500000.0,25200000.0,8.0,316.0,1000000.0,800000.0,18300000.0,9000000.0, Rejected
3151.0,3.0,,,,7700000.0,6.0,,700000.0,,,1300000.0, Approved
3152.0,3.0, Graduate, No,1400000.0,3200000.0,8.0,753.0,2200000.0,,3600000.0,, Approved
3153.0,0.0,, No,6900000.0,23500000.0,2.0,621.0,,,23100000.0,,
3154.0,0.0, Graduate, Yes,,,10.0,852.0,5000000.0,,,, Approved
3155.0,3.0, Not Graduate,,3800000.0,,12.0,301.0,7800000.0,2800000.0,14900000.0,5000000.0, Rejected
,3.0, Not Graduate,,7700000.0,29300000.0,10.0,359.0,6800000.0,6100000.0,21900000.0,4200000.0, Rejected
3157.0,,, No,,6600000.0,16.0,,8800000.0,2600000.0,6500000.0,1800000.0, Rejected
3158.0,0.0, Not Graduate, Yes,8600000.0,20000000.0,10.0,704.0,,10000000.0,30800000.0,,
3159.0,3.0, Not Graduate, Yes,,13700000.0,16.0,662.0,4800000.0,400000.0,12400000.0,5300000.0, Approved
3160.0,3.0, Graduate, No,8400000.0,,18.0,599.0,20600000.0,14100000.0,20500000.0,8500000.0, Approved
3161.0,, Graduate, No,1600000.0,5400000.0,4.0,,4200000.0,2200000.0,4200000.0,1600000.0, Approved
3162.0,2.0,, No,7800000.0,19400000.0,16.0,,18600000.0,13300000.0,,6900000.0, Rejected
3163.0,1.0, Graduate, Yes,9400000.0,21000000.0,,443.0,14100000.0,2700000.0,23200000.0,5600000.0, Rejected
3164.0,3.0, Not Graduate,,9900000.0,26700000.0,10.0,550.0,,15900000.0,36800000.0,, Approved
3165.0,4.0,,,2400000.0,8000000.0,18.0,393.0,-100000.0,200000.0,7600000.0,3000000.0, Rejected
3166.0,2.0, Graduate, Yes,7500000.0,15100000.0,8.0,488.0,19800000.0,0.0,28500000.0,6700000.0, Rejected
3167.0,5.0, Graduate,,,11800000.0,16.0,845.0,6000000.0,1500000.0,9200000.0,, Approved
3168.0,2.0, Graduate,,5500000.0,,2.0,382.0,12500000.0,,,8100000.0, Approved
,, Not Graduate,,2400000.0,7500000.0,,357.0,2600000.0,2900000.0,6100000.0,1300000.0, Rejected
,1.0, Not Graduate,,8700000.0,27500000.0,,,8000000.0,13400000.0,23600000.0,5900000.0, Approved
3171.0,1.0, Not Graduate, No,9600000.0,26000000.0,16.0,368.0,18500000.0,16600000.0,29900000.0,8400000.0, Rejected
3172.0,0.0, Graduate, No,,19800000.0,16.0,,500000.0,12200000.0,27400000.0,10700000.0, Approved
3173.0,5.0, Not Graduate, No,9200000.0,23900000.0,10.0,,,15300000.0,35400000.0,10700000.0, Rejected
3174.0,2.0, Graduate,,4600000.0,12600000.0,2.0,355.0,,6900000.0,14800000.0,6500000.0, Rejected
,,,,7600000.0,,6.0,,9100000.0,,,9800000.0, Rejected
3176.0,4.0,, No,,17800000.0,4.0,698.0,,4300000.0,28600000.0,8000000.0, Approved
,4.0, Not Graduate, Yes,3100000.0,8200000.0,18.0,408.0,2900000.0,3800000.0,10800000.0,3100000.0, Rejected
3178.0,3.0,, Yes,4900000.0,13100000.0,18.0,,,4100000.0,16400000.0,3600000.0, Rejected
3179.0,5.0,,,5800000.0,,14.0,418.0,,10400000.0,15100000.0,6800000.0, Rejected
,0.0, Not Graduate, No,5700000.0,21300000.0,4.0,697.0,3000000.0,6800000.0,,5500000.0, Approved
3181.0,4.0, Graduate, No,3200000.0,,14.0,683.0,-100000.0,1100000.0,7500000.0,, Rejected
3182.0,,,,8000000.0,31500000.0,,763.0,14900000.0,,17600000.0,8900000.0, Approved
,4.0, Not Graduate, No,5000000.0,11400000.0,6.0,336.0,,4000000.0,,2500000.0, Rejected
3184.0,2.0, Not Graduate, Yes,2900000.0,8300000.0,10.0,,7500000.0,1900000.0,9700000.0,4300000.0, Approved
3185.0,2.0, Not Graduate, No,6400000.0,23900000.0,18.0,745.0,,,16300000.0,7000000.0, Approved
3186.0,5.0, Graduate, No,,22500000.0,18.0,629.0,300000.0,,23100000.0,, Approved
3187.0,0.0, Not Graduate,,5900000.0,23300000.0,16.0,581.0,2200000.0,,14900000.0,5800000.0, Approved
3188.0,1.0, Graduate, No,,,,672.0,8200000.0,5100000.0,21100000.0,5400000.0, Approved
3189.0,5.0, Graduate,,7100000.0,20100000.0,,700.0,16900000.0,2900000.0,15600000.0,4500000.0, Approved
,1.0, Not Graduate,,,4400000.0,14.0,787.0,1600000.0,,,,
,, Graduate, Yes,2300000.0,8000000.0,8.0,300.0,4200000.0,3800000.0,7300000.0,1200000.0, Rejected
,1.0, Graduate, No,7400000.0,16100000.0,,655.0,22000000.0,,25300000.0,, Approved
,0.0,,,5300000.0,13300000.0,12.0,572.0,4200000.0,2500000.0,18000000.0,7100000.0,
,5.0, Graduate, Yes,7700000.0,,2.0,663.0,1100000.0,14800000.0,15800000.0,3900000.0,
,0.0, Not Graduate, No,,10700000.0,16.0,726.0,1600000.0,1100000.0,15700000.0,4800000.0, Approved
3196.0,5.0, Not Graduate, Yes,,12300000.0,12.0,680.0,11400000.0,5300000.0,13800000.0,7300000.0, Approved
3197.0,0.0,, No,1400000.0,2700000.0,2.0,685.0,3400000.0,800000.0,5400000.0,1300000.0, Approved
3198.0,5.0, Not Graduate, Yes,9400000.0,23100000.0,6.0,,12400000.0,,22300000.0,6600000.0,
3199.0,3.0, Not Graduate, No,5200000.0,17200000.0,18.0,768.0,9200000.0,5500000.0,,3800000.0, Approved
3200.0,0.0, Graduate, No,3100000.0,11100000.0,,504.0,,4600000.0,11400000.0,1800000.0, Rejected
3201.0,, Not Graduate, Yes,8400000.0,20500000.0,12.0,,22900000.0,10500000.0,17600000.0,11200000.0, Approved
3202.0,, Not Graduate, No,1200000.0,2900000.0,18.0,348.0,400000.0,1200000.0,2900000.0,600000.0, Rejected
,5.0, Not Graduate,,4800000.0,13100000.0,6.0,717.0,8300000.0,8900000.0,18300000.0,2800000.0, Approved
3204.0,5.0, Not Graduate,,9200000.0,,4.0,565.0,500000.0,13900000.0,23600000.0,12300000.0, Approved
3205.0,, Not Graduate,,5300000.0,10900000.0,6.0,647.0,14600000.0,,18700000.0,3200000.0, Approved
3206.0,3.0,, No,4700000.0,,2.0,626.0,,,,5200000.0, Approved
3207.0,, Not Graduate, No,6500000.0,,,554.0,,1100000.0,22700000.0,9600000.0, Approved
3208.0,4.0, Graduate,,3200000.0,,20.0,864.0,8700000.0,5000000.0,12100000.0,4100000.0, Approved
3209.0,4.0,,,4600000.0,12500000.0,6.0,406.0,,,14000000.0,6800000.0, Rejected
3210.0,5.0, Graduate, No,,1800000.0,10.0,650.0,1300000.0,100000.0,1500000.0,300000.0, Approved
3211.0,5.0, Not Graduate, Yes,7600000.0,,8.0,534.0,,10300000.0,24900000.0,8300000.0, Rejected
3212.0,4.0, Graduate, No,1200000.0,2600000.0,8.0,872.0,,2100000.0,2700000.0,900000.0, Approved
3213.0,2.0,, No,,16500000.0,12.0,845.0,12100000.0,9000000.0,11400000.0,, Approved
3214.0,1.0, Not Graduate, Yes,4300000.0,,14.0,792.0,400000.0,,10200000.0,4000000.0, Rejected
3215.0,4.0, Graduate, No,,1200000.0,18.0,544.0,700000.0,100000.0,800000.0,100000.0,
3216.0,2.0, Graduate, Yes,,13000000.0,10.0,552.0,3700000.0,,15600000.0,3400000.0, Approved
3217.0,5.0,, No,3900000.0,14900000.0,12.0,837.0,1100000.0,500000.0,,3600000.0, Approved
,0.0,, Yes,6900000.0,21300000.0,18.0,845.0,,5600000.0,21400000.0,, Approved
3219.0,4.0,, Yes,7000000.0,24100000.0,10.0,677.0,,6000000.0,21600000.0,6300000.0, Approved
3220.0,1.0, Graduate, No,6300000.0,18300000.0,20.0,430.0,13000000.0,1300000.0,,9200000.0, Rejected
,, Graduate, Yes,8900000.0,,12.0,887.0,23300000.0,10800000.0,33500000.0,, Approved
3222.0,0.0,, Yes,,19400000.0,,544.0,4300000.0,6400000.0,19900000.0,5800000.0, Rejected
3223.0,4.0, Not Graduate, Yes,5200000.0,18300000.0,,355.0,400000.0,3800000.0,10600000.0,3400000.0,
,, Graduate, No,,17500000.0,4.0,540.0,8800000.0,7600000.0,17900000.0,3600000.0, Rejected
,5.0, Graduate, No,,16000000.0,14.0,,,7900000.0,23100000.0,7900000.0, Rejected
3226.0,3.0, Graduate,,6200000.0,14900000.0,14.0,,1200000.0,9100000.0,20800000.0,8800000.0, Approved
3227.0,5.0,,,2400000.0,6500000.0,20.0,,6400000.0,2100000.0,5200000.0,, Rejected
3228.0,0.0,, No,2500000.0,7100000.0,,590.0,4000000.0,800000.0,6100000.0,2600000.0, Approved
3229.0,2.0, Graduate, Yes,2700000.0,8500000.0,20.0,368.0,4900000.0,4500000.0,5900000.0,2100000.0, Rejected
3230.0,,, No,3000000.0,7600000.0,6.0,413.0,2300000.0,,11400000.0,1700000.0, Rejected
3231.0,4.0, Graduate, Yes,,13600000.0,4.0,401.0,10700000.0,2000000.0,20500000.0,3900000.0, Rejected
,3.0,, No,1500000.0,5400000.0,18.0,687.0,,400000.0,,1700000.0, Approved
3233.0,, Graduate, No,6500000.0,,14.0,577.0,4600000.0,12000000.0,25100000.0,3900000.0,
3234.0,4.0, Not Graduate, No,200000.0,700000.0,10.0,576.0,500000.0,100000.0,400000.0,300000.0, Approved
,, Not Graduate, No,9900000.0,23400000.0,,,28200000.0,3700000.0,29600000.0,8200000.0,
3236.0,4.0, Graduate, No,5500000.0,,12.0,474.0,1800000.0,2400000.0,20100000.0,5600000.0, Rejected
3237.0,4.0,, No,1200000.0,4400000.0,6.0,709.0,,2300000.0,4100000.0,1700000.0, Approved
3238.0,4.0, Graduate, Yes,,20200000.0,18.0,438.0,9600000.0,6200000.0,26800000.0,5700000.0, Rejected
3239.0,3.0, Graduate,,8000000.0,25300000.0,4.0,306.0,22300000.0,7300000.0,,6600000.0,
,3.0, Not Graduate, Yes,,,20.0,383.0,1900000.0,,15800000.0,3800000.0, Rejected
3241.0,2.0, Graduate,,1400000.0,4700000.0,20.0,,,2300000.0,2800000.0,1400000.0, Approved
3242.0,4.0, Not Graduate, Yes,1600000.0,3200000.0,,371.0,1600000.0,2300000.0,4600000.0,1000000.0, Rejected
3243.0,, Graduate, No,,,,379.0,2700000.0,2100000.0,,2500000.0,
,1.0, Not Graduate, No,8800000.0,,18.0,897.0,17100000.0,7900000.0,,11100000.0, Approved
3245.0,3.0, Not Graduate, Yes,7100000.0,25400000.0,,,20600000.0,5300000.0,,8600000.0, Approved
3246.0,1.0, Not Graduate,,8600000.0,31500000.0,16.0,678.0,19700000.0,13400000.0,22200000.0,5300000.0, Approved
3247.0,2.0, Not Graduate,,5400000.0,14800000.0,6.0,,,,13100000.0,, Approved
3248.0,3.0, Graduate,,1000000.0,2500000.0,6.0,808.0,2900000.0,600000.0,2000000.0,, Approved
,0.0, Graduate, No,5400000.0,,8.0,625.0,12100000.0,,13000000.0,4800000.0, Approved
3250.0,2.0, Graduate,,,16800000.0,4.0,771.0,,,,5800000.0, Approved
3251.0,, Not Graduate, No,7500000.0,,,695.0,8100000.0,3900000.0,15300000.0,9400000.0,
3252.0,4.0, Graduate, No,,3300000.0,2.0,564.0,2200000.0,,4700000.0,1100000.0, Approved
,4.0, Graduate, Yes,,14500000.0,10.0,349.0,3800000.0,12300000.0,,5700000.0,
3254.0,4.0, Graduate,,300000.0,900000.0,,797.0,300000.0,400000.0,600000.0,400000.0, Approved
3255.0,3.0, Graduate, No,7400000.0,28800000.0,8.0,391.0,20000000.0,7900000.0,23600000.0,7200000.0, Rejected
3256.0,5.0,, No,2200000.0,,12.0,,,3300000.0,7000000.0,, Approved
3257.0,5.0, Graduate, No,4000000.0,9100000.0,10.0,515.0,600000.0,6400000.0,,5500000.0, Rejected
,4.0, Graduate, Yes,2700000.0,10400000.0,,671.0,6100000.0,,5600000.0,4000000.0, Approved
,, Not Graduate,,2000000.0,6900000.0,,404.0,4900000.0,1600000.0,4200000.0,3000000.0,
3260.0,4.0,, No,6400000.0,14800000.0,,,2300000.0,3700000.0,18600000.0,,
3261.0,5.0, Not Graduate, Yes,1400000.0,5100000.0,4.0,,2100000.0,900000.0,4000000.0,1300000.0, Approved
,0.0, Not Graduate, Yes,2800000.0,6300000.0,12.0,647.0,4100000.0,0.0,8700000.0,2300000.0,
3263.0,2.0, Not Graduate, Yes,8200000.0,,14.0,316.0,23300000.0,16100000.0,17700000.0,4300000.0, Rejected
3264.0,3.0, Not Graduate, No,,26700000.0,,638.0,5300000.0,0.0,31300000.0,5200000.0, Approved
3265.0,5.0,, Yes,800000.0,2100000.0,12.0,363.0,1200000.0,1000000.0,3100000.0,900000.0, Rejected
3266.0,4.0,, Yes,6100000.0,21200000.0,6.0,,,7200000.0,22300000.0,6100000.0, Approved
3267.0,4.0, Not Graduate, Yes,2400000.0,9400000.0,2.0,871.0,3700000.0,300000.0,7100000.0,, Approved
3268.0,4.0,, Yes,6000000.0,17000000.0,12.0,607.0,15300000.0,3200000.0,22100000.0,3900000.0,
3269.0,2.0, Not Graduate, Yes,7900000.0,22500000.0,,571.0,8100000.0,5300000.0,17900000.0,8100000.0, Approved
3270.0,3.0, Graduate, Yes,9500000.0,25700000.0,18.0,446.0,16900000.0,,29300000.0,10100000.0, Rejected
3271.0,3.0, Not Graduate, Yes,1800000.0,6400000.0,,436.0,,2900000.0,4400000.0,1300000.0, Rejected
3272.0,3.0, Not Graduate, Yes,5800000.0,,12.0,738.0,,4400000.0,15400000.0,8400000.0,
3273.0,3.0, Graduate, No,2800000.0,9400000.0,10.0,,7000000.0,3500000.0,,, Rejected
3274.0,3.0, Graduate, Yes,,8300000.0,8.0,531.0,3700000.0,7400000.0,15200000.0,5900000.0, Rejected
3275.0,1.0, Not Graduate, No,1000000.0,3400000.0,18.0,578.0,2300000.0,,3100000.0,1200000.0, Approved
3276.0,0.0, Graduate, No,9100000.0,21100000.0,20.0,,5900000.0,6200000.0,33700000.0,, Approved
3277.0,, Graduate, No,,18100000.0,,442.0,,200000.0,15600000.0,3300000.0, Rejected
3278.0,2.0, Not Graduate, No,,,6.0,751.0,17400000.0,,20400000.0,11700000.0, Approved
3279.0,4.0, Graduate, Yes,,18800000.0,,353.0,,9500000.0,20000000.0,6200000.0, Rejected
,5.0, Not Graduate, No,9800000.0,26600000.0,12.0,664.0,,2900000.0,,14100000.0, Approved
3281.0,1.0,, No,7400000.0,,18.0,505.0,2200000.0,2400000.0,,3900000.0, Rejected
3282.0,, Graduate, Yes,4300000.0,,10.0,571.0,5700000.0,,12800000.0,5800000.0, Approved
3283.0,2.0, Not Graduate,,9800000.0,,16.0,,12400000.0,14900000.0,,6100000.0, Approved
3284.0,5.0,,,1100000.0,3900000.0,20.0,,3200000.0,1200000.0,3800000.0,1100000.0,
3285.0,3.0,, Yes,8600000.0,,20.0,641.0,5300000.0,,24000000.0,9100000.0, Approved
3286.0,0.0, Not Graduate, Yes,,35500000.0,,592.0,9300000.0,11800000.0,30500000.0,5800000.0, Approved
3287.0,, Graduate, Yes,,20300000.0,14.0,432.0,15000000.0,0.0,17200000.0,5900000.0, Rejected
3288.0,1.0, Not Graduate, Yes,8700000.0,33800000.0,18.0,558.0,18300000.0,11500000.0,31500000.0,5900000.0, Approved
3289.0,3.0, Graduate, Yes,4800000.0,14200000.0,12.0,547.0,10400000.0,700000.0,9800000.0,2400000.0,
3290.0,4.0, Not Graduate, No,4400000.0,9800000.0,18.0,,2400000.0,2400000.0,15100000.0,4400000.0,
3291.0,1.0, Graduate,,5400000.0,19300000.0,12.0,784.0,5000000.0,1800000.0,20300000.0,, Approved
,5.0, Not Graduate, Yes,8400000.0,31900000.0,,605.0,18900000.0,10300000.0,,, Approved
3293.0,, Graduate, Yes,5400000.0,,,688.0,12100000.0,,17000000.0,3500000.0, Approved
3294.0,3.0, Not Graduate,,9400000.0,32100000.0,10.0,617.0,22700000.0,5800000.0,29400000.0,11400000.0, Approved
,0.0,, Yes,,2400000.0,,518.0,500000.0,800000.0,2800000.0,500000.0, Approved
3296.0,0.0, Not Graduate,,3800000.0,14800000.0,,,5900000.0,5700000.0,9500000.0,4600000.0, Rejected
3297.0,4.0, Graduate, No,3100000.0,6300000.0,4.0,,,4100000.0,8800000.0,2800000.0, Rejected
3298.0,, Not Graduate, Yes,6000000.0,21300000.0,4.0,802.0,4700000.0,,17300000.0,7600000.0, Approved
,2.0, Not Graduate, Yes,,15500000.0,,338.0,9900000.0,1200000.0,,,
3300.0,5.0, Not Graduate, No,,11700000.0,,658.0,,,11400000.0,5600000.0, Approved
3301.0,0.0, Not Graduate, No,1900000.0,6700000.0,,595.0,3000000.0,3200000.0,4900000.0,1700000.0, Approved
3302.0,5.0,, Yes,3600000.0,,20.0,,,6400000.0,7400000.0,4500000.0, Approved
3303.0,3.0, Graduate, Yes,1500000.0,4100000.0,14.0,611.0,600000.0,,4800000.0,, Approved
,, Not Graduate, No,2000000.0,5800000.0,8.0,799.0,3000000.0,3100000.0,5500000.0,1000000.0,
3305.0,5.0,, No,9200000.0,18600000.0,,497.0,1000000.0,300000.0,24200000.0,10700000.0, Rejected
3306.0,, Not Graduate, Yes,6100000.0,,18.0,456.0,,10800000.0,19100000.0,8800000.0, Rejected
3307.0,5.0, Not Graduate, No,300000.0,,8.0,,,,1200000.0,200000.0, Rejected
3308.0,1.0, Graduate,,800000.0,,10.0,770.0,900000.0,900000.0,2900000.0,1100000.0, Approved
3309.0,0.0,,,,9000000.0,,797.0,,6400000.0,10300000.0,3300000.0,
3310.0,1.0,,,5800000.0,,20.0,586.0,14100000.0,,,6000000.0,
3311.0,,, No,8500000.0,,16.0,604.0,25100000.0,16500000.0,,4800000.0, Approved
3312.0,0.0, Not Graduate, Yes,,,8.0,799.0,3700000.0,700000.0,9400000.0,, Approved
3313.0,2.0, Graduate,,7800000.0,26400000.0,,763.0,2200000.0,8400000.0,16600000.0,6700000.0, Approved
3314.0,, Graduate, No,7500000.0,23000000.0,14.0,725.0,8900000.0,,20200000.0,, Approved
3315.0,2.0, Graduate, No,2300000.0,8800000.0,18.0,336.0,1800000.0,800000.0,5200000.0,1500000.0, Rejected
3316.0,, Graduate, Yes,600000.0,2300000.0,6.0,495.0,1700000.0,600000.0,2000000.0,300000.0, Rejected
,1.0, Not Graduate, No,2900000.0,11500000.0,20.0,431.0,,3800000.0,5900000.0,3100000.0, Rejected
3318.0,5.0, Not Graduate, No,900000.0,2200000.0,,415.0,,,2900000.0,700000.0, Rejected
3319.0,5.0, Graduate,,9000000.0,20400000.0,6.0,451.0,5200000.0,,28200000.0,9000000.0,
3320.0,, Not Graduate, No,4800000.0,14300000.0,4.0,,12400000.0,7900000.0,17700000.0,3600000.0,
3321.0,1.0, Graduate, No,,4600000.0,12.0,415.0,800000.0,,3900000.0,,
3322.0,3.0, Not Graduate, No,2600000.0,8100000.0,12.0,425.0,7300000.0,1900000.0,6800000.0,2200000.0, Rejected
3323.0,, Graduate, Yes,,4600000.0,14.0,453.0,1700000.0,2400000.0,4700000.0,1600000.0, Rejected
,5.0, Graduate, Yes,4400000.0,11800000.0,20.0,634.0,5900000.0,7300000.0,15200000.0,4300000.0, Approved
,2.0, Not Graduate, No,,300000.0,20.0,519.0,0.0,0.0,400000.0,, Rejected
,4.0, Not Graduate, Yes,800000.0,2100000.0,6.0,353.0,700000.0,,2900000.0,1200000.0, Rejected
3327.0,3.0, Graduate,,1500000.0,3200000.0,4.0,767.0,2000000.0,400000.0,3700000.0,, Approved
,0.0, Not Graduate, Yes,7700000.0,16900000.0,14.0,473.0,22100000.0,4000000.0,29000000.0,6400000.0, Rejected
3329.0,5.0, Graduate, Yes,,21300000.0,2.0,801.0,9900000.0,1700000.0,20400000.0,7200000.0, Approved
3330.0,4.0, Graduate, No,1000000.0,,16.0,543.0,200000.0,100000.0,2000000.0,1000000.0, Rejected
3331.0,1.0, Graduate, No,6300000.0,17200000.0,,714.0,10100000.0,4200000.0,24700000.0,8500000.0,
3332.0,, Graduate, No,1900000.0,4100000.0,12.0,830.0,4600000.0,1100000.0,5300000.0,2100000.0, Approved
,5.0, Graduate, No,4400000.0,15300000.0,4.0,401.0,200000.0,5400000.0,17500000.0,2400000.0, Approved
,0.0, Not Graduate, No,,26400000.0,6.0,518.0,15800000.0,1100000.0,,5700000.0, Rejected
,, Graduate, Yes,,2300000.0,20.0,367.0,0.0,,,1300000.0, Rejected
3336.0,, Graduate,,,12000000.0,12.0,493.0,4500000.0,700000.0,16200000.0,3600000.0, Rejected
,2.0,,,9400000.0,22700000.0,14.0,505.0,4000000.0,,24700000.0,11500000.0, Rejected
3338.0,5.0, Graduate, No,6900000.0,26500000.0,16.0,322.0,20500000.0,9800000.0,17100000.0,9400000.0, Rejected
3339.0,,, No,,,8.0,735.0,800000.0,400000.0,500000.0,100000.0, Approved
3340.0,, Graduate, Yes,,6700000.0,2.0,622.0,4200000.0,200000.0,3900000.0,1700000.0, Approved
,4.0,, Yes,4400000.0,,6.0,513.0,5400000.0,7500000.0,13100000.0,5700000.0, Rejected
3342.0,4.0, Not Graduate, Yes,1200000.0,,16.0,585.0,,900000.0,2300000.0,900000.0,
3343.0,, Graduate, Yes,1000000.0,3000000.0,10.0,813.0,,,3300000.0,800000.0, Approved
3344.0,0.0, Graduate, No,,10400000.0,,622.0,1300000.0,5000000.0,7200000.0,1600000.0, Approved
3345.0,1.0, Graduate, Yes,2100000.0,6300000.0,16.0,899.0,,,,2200000.0,
3346.0,0.0, Not Graduate, No,2100000.0,4700000.0,2.0,459.0,4000000.0,1300000.0,,1200000.0, Rejected
3347.0,4.0, Graduate, No,,33300000.0,18.0,369.0,20600000.0,5600000.0,32200000.0,7200000.0, Rejected
3348.0,2.0, Not Graduate,,9700000.0,37700000.0,,601.0,300000.0,3100000.0,,, Approved
3349.0,4.0,, No,,2700000.0,18.0,703.0,600000.0,1300000.0,5400000.0,900000.0, Approved
,2.0, Not Graduate,,,14600000.0,20.0,597.0,8200000.0,6000000.0,14100000.0,6800000.0, Approved
3351.0,3.0, Not Graduate, Yes,4100000.0,13300000.0,10.0,670.0,1900000.0,,13200000.0,6100000.0, Approved
3352.0,4.0, Not Graduate, Yes,1200000.0,2800000.0,6.0,,3300000.0,,4200000.0,1400000.0, Rejected
3353.0,, Not Graduate,,7900000.0,27800000.0,16.0,857.0,23300000.0,,,10600000.0, Approved
3354.0,, Not Graduate, No,6600000.0,15000000.0,16.0,401.0,13600000.0,6600000.0,23500000.0,3300000.0, Rejected
3355.0,0.0, Not Graduate, No,2200000.0,8800000.0,4.0,437.0,1600000.0,2300000.0,,, Approved
,3.0, Not Graduate,,5500000.0,17600000.0,8.0,882.0,5800000.0,7800000.0,20300000.0,3100000.0, Approved
3357.0,, Graduate, No,5100000.0,,8.0,392.0,6700000.0,8100000.0,13600000.0,6700000.0, Rejected
,2.0, Not Graduate, Yes,3900000.0,7700000.0,,421.0,,7500000.0,14100000.0,2100000.0, Rejected
3359.0,5.0,, No,200000.0,400000.0,,722.0,,300000.0,400000.0,100000.0, Approved
3360.0,4.0, Graduate,,5800000.0,14700000.0,10.0,692.0,2300000.0,10100000.0,17700000.0,3900000.0, Approved
3361.0,5.0,, No,8300000.0,20700000.0,2.0,537.0,8400000.0,14300000.0,,7800000.0, Rejected
3362.0,5.0, Graduate, Yes,2600000.0,,,676.0,6700000.0,,,1300000.0, Approved
3363.0,1.0, Graduate,,2100000.0,,6.0,817.0,4600000.0,2900000.0,4900000.0,2900000.0,
3364.0,4.0, Not Graduate, No,3900000.0,10800000.0,,433.0,,1600000.0,14500000.0,2300000.0, Rejected
3365.0,, Graduate, Yes,5200000.0,16300000.0,6.0,524.0,11000000.0,3400000.0,20700000.0,4600000.0, Rejected
,3.0, Not Graduate, Yes,7800000.0,24400000.0,20.0,,6700000.0,5100000.0,17700000.0,4100000.0, Rejected
3367.0,3.0, Not Graduate, Yes,,14300000.0,4.0,595.0,4100000.0,2800000.0,19300000.0,,
3368.0,2.0, Not Graduate, No,2900000.0,11000000.0,2.0,,,3200000.0,,1400000.0,
3369.0,, Graduate, No,7100000.0,28300000.0,6.0,850.0,5600000.0,7100000.0,26000000.0,9700000.0,
3370.0,1.0, Graduate, Yes,,,,409.0,,1000000.0,3100000.0,, Approved
,5.0, Graduate, Yes,3400000.0,12800000.0,10.0,760.0,9800000.0,,11000000.0,4600000.0, Approved
,1.0,, Yes,6800000.0,,,344.0,,5600000.0,18100000.0,7700000.0, Rejected
3373.0,4.0, Graduate, Yes,7000000.0,27100000.0,12.0,881.0,8300000.0,9400000.0,17200000.0,9500000.0, Approved
3374.0,0.0, Graduate, Yes,9300000.0,24500000.0,,600.0,20200000.0,700000.0,32600000.0,, Approved
,2.0, Graduate, No,7500000.0,,10.0,790.0,3500000.0,,19900000.0,5900000.0, Approved
,3.0,, Yes,8000000.0,31200000.0,20.0,392.0,7300000.0,,,6000000.0,
3377.0,5.0, Graduate, Yes,1600000.0,4100000.0,2.0,748.0,,1000000.0,4200000.0,1000000.0, Approved
3378.0,1.0, Graduate, Yes,,18800000.0,6.0,798.0,8700000.0,5900000.0,,6100000.0, Approved
3379.0,3.0, Not Graduate, No,,,,323.0,5800000.0,4000000.0,,4400000.0, Approved
,1.0, Not Graduate, Yes,2700000.0,5400000.0,6.0,413.0,4800000.0,1500000.0,,2600000.0, Rejected
3381.0,3.0,, No,1300000.0,2900000.0,8.0,733.0,3800000.0,1900000.0,3800000.0,,
3382.0,4.0,, No,3400000.0,10500000.0,16.0,543.0,3100000.0,4500000.0,11100000.0,4500000.0, Rejected
3383.0,3.0, Graduate, No,3400000.0,10900000.0,14.0,757.0,5400000.0,1600000.0,7700000.0,3000000.0,
,5.0, Graduate,,2400000.0,,8.0,464.0,1900000.0,1300000.0,9500000.0,1900000.0, Rejected
3385.0,0.0, Not Graduate, No,1900000.0,6900000.0,,749.0,2100000.0,3700000.0,4300000.0,,
3386.0,4.0,, No,700000.0,2200000.0,6.0,680.0,300000.0,200000.0,2500000.0,300000.0, Approved
3387.0,1.0, Not Graduate,,6900000.0,20900000.0,4.0,574.0,3200000.0,1800000.0,25000000.0,5200000.0, Approved
,5.0, Graduate, Yes,300000.0,800000.0,18.0,774.0,400000.0,200000.0,900000.0,400000.0, Approved
3389.0,, Not Graduate, No,6000000.0,,10.0,,,6200000.0,,, Rejected
3390.0,1.0, Not Graduate,,4300000.0,16400000.0,20.0,,6700000.0,6200000.0,,5700000.0, Rejected
3391.0,4.0, Graduate, No,5800000.0,13500000.0,14.0,816.0,,9300000.0,20400000.0,7900000.0, Approved
